#{"t_start": 1752406624.2771273, "env_id": "VizdoomHealthGathering-v0"}
r,l,t
151.4,176,5.680802
73.8,112,6.628268
51.4,96,7.732314
51.4,96,8.867277
74.0,120,76.033896
61.0,120,77.71041
62.6,104,78.611001
73.8,112,79.503612
51.4,96,129.543743
85.0,120,130.646792
73.8,112,131.938338
91.2,128,132.870842
96.2,128,181.995422
75.6,144,184.454843
109.6,144,185.617732
114.6,144,186.991057
51.4,96,231.727376
73.8,112,245.117555
51.4,96,245.946337
51.4,96,246.854907
70.6,144,248.147449
62.6,104,350.526559
62.6,104,351.557801
62.6,104,352.870289
119.2,168,354.502921
61.0,120,483.719235
83.4,136,485.061644
51.4,96,485.788699
61.0,120,486.96954
51.4,96,616.036254
62.6,104,617.152269
69.0,120,618.175532
190.2,248,736.225718
107.4,136,750.653121
118.6,144,751.983561
114.6,144,753.199309
107.4,136,847.222774
61.0,120,848.05355
93.0,160,849.547553
61.0,120,850.418224
81.8,152,939.183755
128.0,160,940.838328
85.0,120,941.804742
85.0,120,1042.699823
51.4,96,1043.62435
129.8,152,1044.890961
85.0,120,1045.691819
61.0,120,1146.34754
51.4,96,1147.401719
51.4,96,1160.814836
62.6,104,1161.636638
73.8,112,1162.771601
73.8,112,1225.338219
85.0,120,1226.528037
61.0,120,1228.162663
85.0,120,1229.198891
105.2,168,1297.080292
70.6,144,1299.688315
81.8,152,1302.853847
85.0,120,1303.795327
62.6,104,1364.318413
73.8,112,1367.015198
51.4,96,1369.089649
51.4,96,1370.922745
151.6,224,1439.182134
98.8,152,1455.305001
80.2,168,1457.257777
51.4,96,1506.564869
51.4,96,1509.133995
80.2,168,1512.187825
70.6,144,1514.451769
96.2,128,1574.52805
61.0,120,1576.650372
62.6,104,1578.8455
73.8,112,1580.406324
132.4,176,1630.63096
104.2,168,1632.361332
62.6,104,1633.331735
142.8,192,1687.689316
85.0,120,1689.098545
51.4,96,1703.672556
103.4,136,1704.628997
127.8,152,1757.43074
102.6,224,1759.86024
51.4,96,1760.845604
61.0,120,1763.252166
93.0,160,1822.639291
80.2,168,1824.526242
97.0,160,1826.129952
148.2,168,1879.832286
61.0,120,1881.020107
85.0,120,1882.056335
93.0,160,1935.017651
73.8,112,1936.457797
85.0,120,1937.300543
85.0,120,1951.394837
100.2,168,2003.385749
61.0,120,2004.518718
61.0,120,2005.46718
161.8,192,2007.063909
89.8,192,2057.724379
85.0,120,2059.919507
104.2,168,2061.082396
115.6,144,2112.716262
51.4,96,2114.624158
85.0,120,2115.909719
51.4,96,2116.783382
113.0,160,2169.427546
84.0,120,2170.901602
51.4,96,2171.537899
51.4,96,2185.482594
104.6,224,2234.142417
76.0,120,2235.307301
85.0,120,2236.368462
85.0,120,2237.642055
51.4,96,2290.733023
61.0,120,2291.749305
51.4,96,2292.706743
94.6,144,2294.219696
61.0,120,2342.667086
96.2,128,2343.870866
51.4,96,2345.35689
94.6,144,2346.777091
67.0,120,2392.653361
61.0,120,2395.15068
73.8,112,2397.531311
51.4,96,2399.495057
110.8,152,2465.701937
85.0,120,2466.802992
136.6,224,2468.278046
125.0,240,2521.373004
146.6,184,2523.775576
51.4,96,2524.522577
115.2,208,2587.222839
163.8,192,2589.52867
51.4,96,2590.549937
151.6,184,2639.201783
104.2,168,2640.76859
284.6,424,2705.452545
51.4,96,2706.936575
136.4,176,2710.985743
70.6,144,2766.067385
73.8,112,2767.282135
479.0,525,2824.698532
81.0,120,2825.592141
93.2,168,2874.518252
51.4,96,2875.401889
51.4,96,2876.422158
105.8,152,2877.804461
61.0,120,2878.734971
127.2,208,2953.781204
73.8,112,2954.953069
491.0,525,3014.253426
61.0,120,3015.374426
104.2,168,3067.695455
61.0,120,3068.847375
156.6,264,3071.201076
114.8,192,3121.284091
51.4,96,3122.166731
94.6,144,3123.559005
371.2,488,3194.792439
61.0,120,3249.628738
51.4,96,3250.209185
63.0,120,3251.740089
61.0,120,3252.311561
98.2,168,3303.663182
330.2,448,3308.080365
70.6,144,3358.592234
73.8,112,3360.483175
85.0,120,3362.564607
73.8,112,3363.77836
70.6,144,3425.750568
51.4,96,3426.792779
182.4,216,3429.280126
183.8,232,3481.099495
61.0,120,3483.621749
61.0,120,3485.959494
61.0,120,3542.497241
122.2,208,3544.324354
51.4,96,3545.073351
72.6,144,3546.730915
177.2,328,3600.513035
62.6,104,3601.467482
140.8,192,3652.844037
470.0,525,3723.731395
248.0,320,3726.86202
133.4,216,3781.898783
269.8,392,3843.302513
70.6,144,3844.669855
222.2,248,3846.249628
62.6,104,3899.101237
73.8,112,3900.293048
157.8,192,3915.657943
85.0,120,3919.351064
85.8,152,3970.99989
72.2,128,3973.021482
290.0,525,4034.705462
298.4,416,4088.316041
96.2,128,4089.730257
147.4,216,4139.489139
198.2,208,4156.155552
51.4,96,4156.707077
115.4,176,4209.585614
181.0,320,4212.867833
51.4,96,4213.862174
98.2,168,4268.092095
69.0,120,4270.800847
96.2,128,4273.353019
71.0,120,4274.767236
81.8,152,4333.978831
292.2,408,4389.50329
51.4,96,4390.135598
51.4,96,4390.942439
74.6,144,4406.777078
51.4,96,4408.505454
61.0,120,4462.654591
51.4,96,4464.394935
102.6,224,4471.385235
61.0,120,4517.250534
51.4,96,4518.135167
51.4,96,4520.189671
51.4,96,4522.280078
51.4,96,4523.950609
86.2,168,4579.812165
439.0,525,4633.309048
73.6,144,4634.816016
51.4,96,4648.789634
135.2,208,4704.276193
67.0,120,4705.720329
519.0,525,4758.160041
107.2,168,4761.426303
51.4,96,4762.586199
76.0,120,4812.208447
104.2,168,4813.749325
66.0,120,4814.77558
70.6,144,4816.165862
156.8,192,4860.939081
61.0,120,4862.345319
138.2,168,4880.68326
115.2,248,4930.089087
61.0,120,4930.88396
185.2,288,4983.985901
460.8,472,5041.638665
192.0,320,5045.061507
512.0,520,5115.95485
118.6,144,5171.061426
70.6,144,5172.116603
105.8,152,5173.809075
498.6,504,5241.79021
129.8,152,5311.262354
77.0,120,5312.283621
157.6,224,5315.200818
378.6,504,5386.291631
483.0,525,5488.693681
298.2,368,5558.019869
100.2,168,5561.412792
131.6,184,5623.954478
142.4,176,5626.529588
118.6,184,5631.678813
151.8,192,5697.087828
129.8,152,5698.239746
506.0,525,5778.991181
300.0,360,5834.710119
208.8,352,5900.346525
132.8,192,5902.59152
81.2,168,5905.078865
109.6,224,5977.783388
150.6,184,5980.649331
51.4,96,5982.05064
220.0,240,6062.590898
490.0,525,6161.354776
78.0,120,6162.89871
513.0,525,6240.776574
147.0,200,6327.083199
514.0,525,6416.323242
159.2,208,6435.415166
491.0,525,6521.543751
61.0,120,6524.753165
354.8,352,6584.799526
70.6,144,6586.433156
51.4,96,6640.763808
480.0,525,6704.7237
107.8,192,6719.771442
171.4,296,6782.93646
51.4,96,6784.461381
153.6,224,6786.297469
61.0,120,6787.334694
61.0,120,6843.923306
150.6,224,6846.292966
389.0,525,6911.490546
152.2,168,6966.150317
131.0,200,6981.953043
160.2,248,6984.316718
265.2,288,7048.643627
539.0,525,7120.626056
51.4,96,7121.55557
114.8,152,7188.110519
107.4,136,7189.074939
51.4,96,7190.633768
150.8,192,7192.355163
221.4,256,7250.457724
89.8,192,7265.250152
144.8,192,7335.441373
118.6,144,7336.825669
61.0,120,7338.364552
162.4,216,7404.702083
171.4,336,7410.153499
149.4,176,7467.530002
129.8,152,7469.309242
159.8,192,7471.24606
125.8,192,7544.417309
429.0,525,7623.930591
162.6,184,7625.736759
85.0,120,7628.254026
118.6,144,7689.605894
147.4,216,7691.74916
133.6,184,7693.58425
158.6,264,7767.657087
134.6,224,7770.551344
73.8,112,7833.846015
51.4,96,7835.769869
72.2,128,7838.375897
93.0,160,7854.596503
128.2,168,7919.777128
100.2,168,7921.91441
61.0,120,7923.234878
141.0,160,7989.208382
141.0,160,7990.698397
105.6,144,7991.873253
61.0,120,8057.843766
75.0,120,8058.89994
158.4,296,8063.18747
118.6,144,8131.368071
141.0,160,8133.200168
147.6,184,8148.54412
118.6,144,8211.235404
137.4,176,8213.22209
126.8,192,8217.236351
180.2,208,8283.352473
172.8,192,8285.545606
73.8,112,8286.905967
85.0,120,8353.256463
133.2,168,8355.353851
189.4,296,8423.511513
51.4,96,8425.027458
112.8,152,8428.173043
116.6,144,8429.354881
61.0,120,8502.6119
186.4,256,8506.549366
81.6,144,8508.145097
181.6,224,8563.183856
128.2,168,8566.069135
104.2,168,8568.711068
162.4,216,8628.239814
122.2,168,8630.299304
85.0,120,8631.434268
51.4,96,8688.192426
96.6,144,8689.541816
105.8,152,8691.541466
129.8,152,8762.996307
51.4,96,8764.207068
105.8,152,8765.814767
149.2,208,8767.77951
80.2,168,8824.807945
148.0,200,8826.939243
67.0,120,8828.457183
130.2,208,8897.124481
51.4,96,8899.067284
94.6,144,8901.723178
70.6,144,8958.437453
51.4,96,8959.602336
51.4,96,8960.338368
94.0,160,8961.764552
182.2,368,9034.477027
148.2,168,9040.029175
85.0,120,9095.171655
70.6,144,9097.243114
63.0,120,9098.349154
51.4,96,9099.335515
75.6,144,9149.600045
163.4,296,9152.175156
96.2,128,9212.829891
51.4,96,9213.989787
98.8,192,9218.334165
101.2,168,9221.152625
143.2,248,9288.25112
117.0,160,9290.353495
67.0,120,9291.292981
104.6,144,9343.681829
73.8,112,9346.843371
165.8,192,9348.655522
51.4,96,9401.827275
172.2,248,9404.738487
172.4,216,9406.980488
70.6,144,9465.251599
90.2,168,9466.864285
51.4,96,9468.01321
51.4,96,9518.659721
209.6,344,9535.276265
85.0,120,9536.340419
51.4,96,9596.38678
61.0,120,9598.720536
96.2,128,9601.271711
73.8,112,9602.725821
95.4,136,9654.441468
155.2,248,9656.838057
179.4,216,9718.148038
180.0,200,9719.838515
73.8,112,9721.041297
152.0,200,9775.037844
239.0,360,9791.850864
164.4,216,9846.975392
51.4,96,9847.942804
121.8,192,9851.485327
180.4,216,9909.45624
297.0,320,9915.219822
51.4,96,9964.495996
96.2,128,9965.92218
61.0,120,9967.415186
189.0,240,10022.009133
161.2,248,10038.384326
152.4,216,10039.787572
51.4,96,10095.230249
166.0,200,10097.615867
62.6,104,10098.654089
72.6,144,10153.719774
161.2,208,10155.99768
156.8,272,10211.318683
152.4,176,10213.114878
94.6,144,10214.533084
61.0,120,10215.681014
196.8,272,10270.826485
51.4,96,10287.449016
96.2,168,10289.772799
196.0,320,10347.679882
179.0,200,10411.665707
168.2,248,10416.723175
244.4,336,10467.687832
74.2,128,10469.080107
161.6,184,10470.811475
159.6,224,10529.121482
123.0,200,10530.698263
99.4,136,10547.758623
70.6,144,10611.787329
153.0,200,10613.711183
159.8,192,10616.555574
292.4,376,10675.816037
415.0,525,10737.68951
51.4,96,10739.187502
195.2,248,10795.245533
96.8,192,10810.635361
70.6,144,10881.715204
193.8,232,10885.69057
170.4,256,10940.258588
51.4,96,10941.448405
151.8,232,10943.36727
158.6,224,11001.273358
227.6,304,11005.156968
151.8,272,11072.903729
211.4,416,11137.658493
178.2,208,11140.256543
73.8,112,11141.914108
341.0,525,11209.510272
387.6,464,11267.790358
131.0,160,11323.647925
430.4,496,11398.627338
139.4,176,11400.53623
468.0,525,11473.905947
204.0,280,11531.034117
128.2,168,11533.238219
427.8,512,11595.976378
123.4,176,11597.830419
61.0,120,11669.381002
131.8,192,11671.094419
51.4,96,11671.979053
222.6,304,11733.931315
530.0,525,11792.377955
162.0,200,11796.509902
73.8,112,11799.30642
134.4,176,11856.845489
102.6,184,11858.854115
80.2,168,11861.203829
51.4,96,11928.657374
51.4,96,11929.651714
239.2,288,11933.279009
116.0,160,11985.685809
161.2,208,11988.139245
388.0,525,12045.301323
492.0,525,12105.649875
260.2,488,12184.521872
195.4,296,12239.204583
61.0,120,12240.215877
528.0,525,12295.773247
71.0,120,12296.683811
80.2,168,12349.302045
194.0,280,12352.269108
105.8,152,12416.088374
89.8,192,12430.917703
134.4,296,12485.311186
486.0,525,12541.799067
147.4,216,12543.514478
227.4,296,12597.694533
61.0,120,12598.833485
151.8,192,12600.431211
507.0,525,12673.693218
332.0,525,12731.495581
134.4,216,12787.968502
94.8,192,12790.800925
71.6,144,12793.570516
172.6,224,12844.439429
51.4,96,12845.712024
566.0,525,12924.822385
51.4,96,12925.964329
477.0,525,12982.480135
325.8,432,13046.58464
61.0,120,13048.099586
494.0,525,13157.985614
303.0,480,13175.954543
514.0,525,13297.620057
160.6,224,13299.628684
67.0,120,13300.632997
276.0,320,13351.919792
186.0,200,13353.955347
514.0,525,13433.373883
70.6,144,13489.953517
186.6,264,13494.591112
118.2,168,13497.288894
440.0,525,13604.696552
454.0,525,13664.299099
137.8,192,13668.040091
637.0,525,13740.827367
160.2,208,13744.184387
96.2,128,13795.440264
416.0,525,13852.690107
469.0,525,13911.515734
158.8,192,13913.417645
223.8,392,13989.798308
61.0,120,13990.890386
586.0,525,14048.569082
142.2,168,14104.962216
370.0,525,14161.493979
83.4,136,14162.872292
477.6,464,14228.334165
503.0,525,14288.49123
109.2,168,14291.854234
159.8,192,14351.821805
127.4,176,14353.51328
126.2,168,14354.909546
117.0,160,14408.944986
116.8,192,14410.583602
181.2,248,14412.944287
88.2,168,14478.286481
167.6,224,14480.077688
461.0,525,14541.933209
533.0,525,14601.133833
592.0,525,14657.121053
51.4,96,14712.766189
113.8,192,14728.248769
163.8,272,14784.371626
125.0,200,14787.921131
171.8,232,14790.583009
473.0,525,14846.07655
51.4,96,14899.146574
165.8,272,14901.501275
346.4,456,14975.544192
85.0,120,14976.854686
129.8,152,15033.03919
131.2,168,15034.843363
154.0,200,15037.768538
70.6,144,15093.708884
136.6,224,15095.826219
80.6,144,15097.542628
61.0,120,15147.680496
240.8,312,15153.011235
340.2,368,15233.45004
137.8,192,15234.732609
136.2,208,15291.473813
112.6,184,15293.460498
169.4,216,15343.888591
471.0,525,15411.754034
61.0,120,15414.596429
407.6,384,15464.332373
51.4,96,15465.45138
631.0,525,15536.830423
489.0,525,15600.393376
368.6,504,15660.101641
142.8,192,15661.979617
70.6,144,15713.121799
496.0,525,15802.048896
61.0,120,15802.917574
152.4,216,15805.048871
80.2,168,15865.888111
554.0,525,15940.487539
566.0,525,16009.172789
519.0,525,16105.819236
391.6,464,16191.395298
94.6,144,16192.350742
592.0,525,16271.363364
490.0,520,16352.596046
125.0,200,16445.048712
257.6,264,16447.667706
107.4,136,16448.436648
540.0,525,16525.140447
582.0,525,16606.881768
82.0,120,16673.769826
639.0,525,16770.504039
511.0,525,16855.572459
596.0,525,16935.838726
70.6,144,16937.023557
561.0,525,17026.20298
580.0,525,17292.682081
684.0,525,17561.213693
612.0,525,17815.257064
631.0,525,18079.108196
70.6,144,18346.667408
645.0,525,18580.636482
659.0,525,18803.814425
480.0,525,19027.537909
123.0,160,19030.691474
603.0,525,19250.243216
682.0,525,19516.129902
472.0,525,19791.002549
669.0,525,20063.555403
574.0,525,20334.665117
80.2,168,20544.454878
679.0,525,20772.157715
599.0,525,21011.369763
676.0,525,21249.267328
675.0,525,21439.029666
583.0,525,21603.592419
565.0,525,21804.069095
96.2,128,21805.38657
568.0,525,21999.586038
51.4,96,22153.173154
96.2,128,22154.41184
461.0,525,22355.98558
73.8,112,22357.888489
394.8,392,22535.551197
577.0,525,22715.898723
128.2,168,22730.573464
639.0,525,22884.882649
584.0,525,23045.140917
641.0,525,23240.723685
62.6,104,23402.566715
504.0,525,23536.800606
62.6,104,23538.853115
51.4,96,23541.151965
185.8,272,23652.182929
96.2,128,23653.804591
74.0,120,23654.868745
51.4,96,23655.764348
66.0,120,23656.661947
244.2,328,23770.042625
260.0,320,23895.84208
118.6,144,23897.241337
51.4,96,23910.345281
430.0,525,24089.044216
244.0,240,24279.810868
203.0,280,24282.873674
69.0,120,24487.79845
265.4,336,24491.411783
546.0,525,24672.985029
642.0,525,24789.021602
583.0,525,24891.58921
595.0,525,25017.624034
343.4,416,25130.829182
96.2,128,25232.050389
117.0,160,25233.688009
524.0,525,25340.937091
141.2,208,25343.233947
133.6,224,25436.081555
626.0,525,25529.86965
469.0,525,25641.95978
650.0,525,25727.12195
672.0,525,25811.665775
576.0,525,25911.756008
523.0,525,26012.061666
410.0,525,26122.487249
485.0,525,26218.409632
442.0,525,26347.824416
584.0,525,26486.851484
107.6,144,26601.137739
205.2,248,26605.138039
449.0,525,26711.832603
618.0,525,26816.828713
429.0,525,26941.888148
62.6,104,26942.903431
388.0,525,27015.836318
70.6,144,27074.231097
114.6,184,27076.362396
61.0,120,27077.675881
85.0,120,27130.051763
61.0,120,27131.485926
73.6,144,27132.858255
107.4,136,27134.059042
325.0,440,27215.106221
118.6,144,27272.871685
107.4,136,27275.185494
51.4,96,27275.946458
61.0,120,27277.278893
113.4,176,27331.301567
73.8,112,27332.031614
51.4,96,27333.003015
111.6,144,27334.374347
139.6,184,27389.07102
83.4,136,27390.606911
159.8,272,27454.499981
51.4,96,27455.969051
62.6,104,27457.992637
93.0,160,27474.789701
118.6,144,27530.428853
51.4,96,27531.650584
62.6,104,27532.730695
51.4,96,27533.544517
61.0,120,27534.693444
149.2,208,27590.117171
62.6,104,27591.195287
51.4,96,27591.95326
118.6,144,27593.282702
169.4,216,27664.247853
118.6,144,27665.742855
107.4,136,27667.288718
51.4,96,27721.351088
51.4,96,27722.485054
51.4,96,27723.595084
229.2,328,27794.686898
128.2,168,27797.803558
85.0,120,27798.869707
51.4,96,27799.700483
74.0,120,27853.037793
116.0,160,27856.224268
70.6,144,27859.506487
85.0,120,27912.644332
179.4,256,27915.599425
51.4,96,27917.666894
118.6,144,27974.59759
51.4,96,27975.754495
51.4,96,27976.853555
107.4,136,27991.85941
87.2,128,27992.55854
61.0,120,28048.210657
369.6,384,28052.071329
61.0,120,28110.665575
286.2,408,28168.069006
158.6,224,28169.838273
118.6,144,28171.884798
147.4,176,28236.684443
561.0,525,28312.02389
334.4,456,28381.600756
478.0,525,28440.965938
474.4,456,28505.550159
488.0,525,28579.367679
409.0,525,28647.618093
451.0,525,28710.364575
73.8,112,28711.512503
476.0,525,28775.329776
431.0,525,28857.418169
591.0,525,28934.442591
315.4,456,29043.039355
628.0,525,29142.835376
552.0,525,29282.363746
533.0,525,29378.22287
62.6,104,29379.193274
321.0,525,29461.887047
92.6,144,29523.058398
652.0,525,29619.637026
448.0,525,29695.320554
566.0,525,29763.02443
51.4,96,29764.127479
73.8,112,29765.354197
648.0,525,29837.802379
548.0,525,29924.282025
179.4,256,30000.8452
374.0,525,30088.725098
51.4,96,30090.629006
94.6,144,30092.547872
61.0,120,30184.787108
553.0,525,30266.102305
560.0,525,30363.005066
207.8,272,30365.44055
537.0,525,30454.649894
550.0,525,30541.15148
575.0,525,30637.148664
593.0,525,30732.828697
51.4,96,30829.75639
165.4,256,30831.913619
368.4,376,30929.796758
530.0,525,31028.751029
80.2,168,31044.70435
657.0,525,31158.843998
504.0,525,31272.1788
327.6,464,31373.086847
80.2,168,31468.744937
648.0,525,31563.89738
158.8,272,31566.948219
414.0,525,31633.1541
167.4,256,31693.674195
561.0,525,31750.499173
51.4,96,31751.568314
105.8,152,31766.408612
551.0,525,31829.019809
273.2,328,31879.004088
411.0,440,31930.700787
79.0,120,31932.025243
51.4,96,31932.955754
453.0,525,32008.924518
209.2,248,32075.36278
672.0,525,32157.991726
141.0,160,32162.534574
597.0,525,32245.273227
605.0,525,32318.496336
380.0,440,32392.265985
156.0,200,32458.58656
136.0,160,32460.391731
417.0,525,32521.536155
325.0,525,32578.692248
112.2,248,32646.896784
493.0,525,32716.325046
61.0,120,32717.860937
350.0,525,32778.163613
125.2,248,32780.621038
110.6,184,32839.836621
634.0,525,32921.155075
107.4,136,32922.594225
62.0,120,32924.020409
294.4,296,32977.97008
96.0,160,32980.351709
113.2,168,33035.793388
211.2,288,33038.91803
492.0,525,33093.734381
61.0,120,33095.329116
553.0,525,33246.912687
186.4,256,33250.083205
141.0,200,33252.103799
196.6,344,33302.530896
167.0,200,33353.676068
597.0,525,33415.049879
138.2,248,33432.103256
291.2,408,33488.928235
453.0,525,33541.939417
538.0,525,33599.788655
197.0,280,33659.873913
395.0,525,33733.678468
255.4,256,33736.650516
407.0,525,33800.811868
165.6,184,33843.658244
96.2,128,33844.882967
51.4,96,33845.590075
219.6,384,33883.170538
257.8,312,33898.011835
393.0,525,33938.138485
176.8,192,33970.498914
515.0,525,34014.602924
70.6,144,34015.469605
73.8,112,34016.29041
404.0,525,34067.316901
93.0,160,34105.253412
85.0,120,34106.207858
93.0,160,34107.124406
142.4,176,34143.099164
111.2,168,34144.336854
455.2,488,34181.14239
466.0,525,34232.567814
103.6,184,34246.894486
621.0,525,34282.970973
136.8,192,34325.959966
555.0,525,34364.775126
204.0,240,34366.108559
486.0,525,34413.777034
87.6,144,34445.612865
63.0,120,34446.638123
70.6,144,34447.710254
446.6,504,34485.198962
51.4,96,34485.781404
62.6,104,34516.691712
475.0,525,34551.309102
147.4,216,34553.140203
51.4,96,34553.922111
73.6,144,34611.749408
351.6,464,34644.228519
51.4,96,34644.983499
51.4,96,34645.650714
51.4,96,34646.322916
503.0,525,34685.257755
51.4,96,34685.827232
51.4,96,34727.084857
92.8,192,34728.870082
51.4,96,34729.896336
61.0,120,34730.815876
51.4,96,34775.634973
138.0,160,34777.069137
61.0,120,34778.080431
51.4,96,34778.624974
464.0,525,34813.144626
423.0,525,34853.635304
102.6,224,34896.302159
51.4,96,34896.968376
164.6,184,34898.429467
138.0,160,34941.899175
89.8,192,34942.984272
51.4,96,34943.364256
134.4,176,34979.068738
374.0,525,35019.809973
299.4,496,35053.617529
51.4,96,35054.51413
516.0,525,35106.746396
89.2,128,35107.652971
137.8,192,35140.237798
508.0,525,35180.004413
81.8,152,35181.200213
444.0,525,35225.049904
127.0,200,35226.093113
71.0,120,35256.818914
177.0,240,35269.191813
125.0,200,35270.285886
51.4,96,35297.787313
189.0,320,35299.760036
163.4,216,35331.546
128.2,168,35332.848516
132.8,192,35334.331549
459.0,525,35394.604304
262.8,312,35409.948255
62.6,104,35410.492798
198.0,320,35441.955627
455.0,525,35473.726632
162.4,216,35475.250556
72.2,128,35503.191806
149.0,200,35505.068784
129.8,152,35505.790852
73.8,112,35538.803535
139.4,176,35550.2549
72.2,128,35550.964003
251.8,352,35581.970054
168.4,296,35612.785614
51.4,96,35613.607416
51.4,96,35614.410268
210.8,312,35644.874768
186.6,304,35647.113778
138.8,192,35678.915701
171.0,320,35688.871068
164.0,320,35719.116153
70.6,144,35720.23516
98.4,136,35720.946258
61.0,120,35753.896109
51.4,96,35754.564321
128.2,168,35755.567637
151.4,176,35784.286806
103.6,144,35785.284138
105.4,136,35786.367241
170.8,192,35787.569026
61.0,120,35817.663515
62.6,104,35818.37162
80.2,168,35830.362542
69.0,120,35831.018786
206.4,296,35860.086024
84.6,144,35860.641538
51.4,96,35890.072802
51.4,96,35890.684166
297.2,408,35925.989716
81.8,152,35926.719762
51.4,96,35927.40493
149.6,184,35928.52593
61.0,120,35957.840508
96.4,136,35958.908649
61.0,120,35959.609773
104.2,168,36003.833463
158.4,216,36004.783922
137.4,176,36006.124335
85.0,120,36037.100466
61.0,120,36038.551584
73.8,112,36039.868062
51.4,96,36040.711805
135.2,168,36069.658366
163.4,176,36071.156358
151.8,192,36072.255418
75.0,120,36105.089579
112.2,168,36106.000142
51.4,96,36106.669353
147.6,184,36114.698871
100.4,136,36144.615836
85.0,120,36145.382784
148.6,184,36146.601525
95.8,192,36175.894159
